# Flow rate through face zone
# Face zone name: planeFaceZone
# Time [s] | Flow rate [m3s-1]
1.000000e+00	1.086628e-03
2.000000e+00	1.097612e-03
3.000000e+00	1.072745e-03
4.000000e+00	1.136189e-03
5.000000e+00	1.377677e-03
6.000000e+00	1.274230e-03
7.000000e+00	1.154927e-03
8.000000e+00	1.121972e-03
9.000000e+00	1.124984e-03
1.000000e+01	1.020787e-03
